,video,frame,Risk_Obj_feature,Risk_Obj_No
1226,000649,26,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 591.0}, ""y1"": {""0"": 425.0}, ""x2"": {""0"": 624.0}, ""y2"": {""0"": 449.0}}",1
1227,000649,27,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 576.0}, ""y1"": {""0"": 425.0}, ""x2"": {""0"": 624.0}, ""y2"": {""0"": 456.0}}",1
1228,000649,28,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 560.0}, ""y1"": {""0"": 425.0}, ""x2"": {""0"": 615.0}, ""y2"": {""0"": 461.0}}",1
1229,000649,29,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 549.0}, ""y1"": {""0"": 425.0}, ""x2"": {""0"": 615.0}, ""y2"": {""0"": 464.0}}",1
1230,000649,30,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 537.0}, ""y1"": {""0"": 429.0}, ""x2"": {""0"": 603.0}, ""y2"": {""0"": 468.0}}",1
1231,000649,31,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 540.0}, ""y1"": {""0"": 429.0}, ""x2"": {""0"": 603.0}, ""y2"": {""0"": 471.0}}",1
1232,000649,32,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 517.0}, ""y1"": {""0"": 424.0}, ""x2"": {""0"": 603.0}, ""y2"": {""0"": 475.0}}",1
1233,000649,33,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 491.0}, ""y1"": {""0"": 428.0}, ""x2"": {""0"": 598.0}, ""y2"": {""0"": 483.0}}",1
1234,000649,34,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 481.0}, ""y1"": {""0"": 425.0}, ""x2"": {""0"": 588.0}, ""y2"": {""0"": 485.0}}",1
1235,000649,35,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 469.0}, ""y1"": {""0"": 425.0}, ""x2"": {""0"": 588.0}, ""y2"": {""0"": 500.0}}",1
1236,000649,36,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 451.0}, ""y1"": {""0"": 426.0}, ""x2"": {""0"": 570.0}, ""y2"": {""0"": 501.0}}",1
1237,000649,37,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 432.0}, ""y1"": {""0"": 426.0}, ""x2"": {""0"": 570.0}, ""y2"": {""0"": 508.0}}",1
1238,000649,38,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 393.0}, ""y1"": {""0"": 421.0}, ""x2"": {""0"": 567.0}, ""y2"": {""0"": 506.0}}",1
1239,000649,39,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 359.0}, ""y1"": {""0"": 418.0}, ""x2"": {""0"": 575.0}, ""y2"": {""0"": 515.0}}",1
1240,000649,40,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 341.0}, ""y1"": {""0"": 418.0}, ""x2"": {""0"": 575.0}, ""y2"": {""0"": 529.0}}",1
1241,000649,41,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 280.0}, ""y1"": {""0"": 413.0}, ""x2"": {""0"": 609.0}, ""y2"": {""0"": 556.0}}",1
1242,000649,42,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 166.0}, ""y1"": {""0"": 405.0}, ""x2"": {""0"": 639.0}, ""y2"": {""0"": 605.0}}",1
1243,000649,43,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 30.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 785.0}, ""y2"": {""0"": 671.0}}",1
1244,000649,44,,0
1245,000649,45,,0
1246,000649,46,,0
1247,000649,47,,0
1248,000649,48,,0
1249,000649,49,,0
1250,000254,0,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 358.0}, ""y1"": {""0"": 356.0}, ""x2"": {""0"": 420.0}, ""y2"": {""0"": 414.0}}",1
1251,000254,1,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 350.0}, ""y1"": {""0"": 361.0}, ""x2"": {""0"": 412.0}, ""y2"": {""0"": 419.0}}",1
1252,000254,2,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 350.0}, ""y1"": {""0"": 361.0}, ""x2"": {""0"": 412.0}, ""y2"": {""0"": 419.0}}",1
1253,000254,3,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 350.0}, ""y1"": {""0"": 361.0}, ""x2"": {""0"": 412.0}, ""y2"": {""0"": 419.0}}",1
1254,000254,4,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 345.0}, ""y1"": {""0"": 361.0}, ""x2"": {""0"": 407.0}, ""y2"": {""0"": 419.0}}",1
1255,000254,5,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 345.0}, ""y1"": {""0"": 361.0}, ""x2"": {""0"": 407.0}, ""y2"": {""0"": 419.0}}",1
1256,000254,6,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 340.0}, ""y1"": {""0"": 353.0}, ""x2"": {""0"": 407.0}, ""y2"": {""0"": 419.0}}",1
1257,000254,7,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 340.0}, ""y1"": {""0"": 353.0}, ""x2"": {""0"": 407.0}, ""y2"": {""0"": 419.0}}",1
1258,000254,8,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 340.0}, ""y1"": {""0"": 353.0}, ""x2"": {""0"": 407.0}, ""y2"": {""0"": 419.0}}",1
1259,000254,9,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 334.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 421.0}}",1
1260,000254,10,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 321.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 423.0}}",1
1261,000254,11,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 321.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 423.0}}",1
1262,000254,12,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 310.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 431.0}}",1
1263,000254,13,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 310.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 431.0}}",1
1264,000254,14,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 310.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 439.0}}",1
1265,000254,15,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 310.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 439.0}}",1
1266,000254,16,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 310.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 439.0}}",1
1267,000254,17,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 310.0}, ""y1"": {""0"": 355.0}, ""x2"": {""0"": 401.0}, ""y2"": {""0"": 439.0}}",1
1268,000254,18,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 297.0}, ""y1"": {""0"": 349.0}, ""x2"": {""0"": 411.0}, ""y2"": {""0"": 449.0}}",1
1269,000254,19,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 297.0}, ""y1"": {""0"": 349.0}, ""x2"": {""0"": 411.0}, ""y2"": {""0"": 449.0}}",1
1270,000254,20,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 287.0}, ""y1"": {""0"": 349.0}, ""x2"": {""0"": 411.0}, ""y2"": {""0"": 451.0}}",1
1271,000254,21,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 279.0}, ""y1"": {""0"": 349.0}, ""x2"": {""0"": 411.0}, ""y2"": {""0"": 464.0}}",1
1272,000254,22,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 279.0}, ""y1"": {""0"": 349.0}, ""x2"": {""0"": 417.0}, ""y2"": {""0"": 471.0}}",1
1273,000254,23,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 271.0}, ""y1"": {""0"": 338.0}, ""x2"": {""0"": 422.0}, ""y2"": {""0"": 473.0}}",1
1274,000254,24,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 259.0}, ""y1"": {""0"": 340.0}, ""x2"": {""0"": 429.0}, ""y2"": {""0"": 485.0}}",1
1275,000254,25,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 239.0}, ""y1"": {""0"": 340.0}, ""x2"": {""0"": 440.0}, ""y2"": {""0"": 490.0}}",1
1276,000254,26,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 230.0, ""1"": 634.0}, ""y1"": {""0"": 326.0, ""1"": 445.0}, ""x2"": {""0"": 449.0, ""1"": 659.0}, ""y2"": {""0"": 503.0, ""1"": 520.0}}",2
1277,000254,27,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 209.0, ""1"": 635.0}, ""y1"": {""0"": 326.0, ""1"": 423.0}, ""x2"": {""0"": 466.0, ""1"": 667.0}, ""y2"": {""0"": 505.0, ""1"": 518.0}}",2
1278,000254,28,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 187.0, ""1"": 636.0}, ""y1"": {""0"": 328.0, ""1"": 396.0}, ""x2"": {""0"": 484.0, ""1"": 682.0}, ""y2"": {""0"": 505.0, ""1"": 515.0}}",2
1279,000254,29,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 159.0, ""1"": 637.0}, ""y1"": {""0"": 328.0, ""1"": 390.0}, ""x2"": {""0"": 502.0, ""1"": 711.0}, ""y2"": {""0"": 520.0, ""1"": 529.0}}",2
1280,000254,30,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 159.0, ""1"": 640.0}, ""y1"": {""0"": 328.0, ""1"": 394.0}, ""x2"": {""0"": 494.0, ""1"": 692.0}, ""y2"": {""0"": 504.0, ""1"": 516.0}}",2
1281,000254,31,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 181.0, ""1"": 639.0}, ""y1"": {""0"": 338.0, ""1"": 395.0}, ""x2"": {""0"": 504.0, ""1"": 706.0}, ""y2"": {""0"": 504.0, ""1"": 525.0}}",2
1282,000254,32,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 201.0, ""1"": 639.0}, ""y1"": {""0"": 343.0, ""1"": 375.0}, ""x2"": {""0"": 507.0, ""1"": 722.0}, ""y2"": {""0"": 503.0, ""1"": 528.0}}",2
1283,000254,33,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 225.0, ""1"": 637.0}, ""y1"": {""0"": 343.0, ""1"": 379.0}, ""x2"": {""0"": 531.0, ""1"": 731.0}, ""y2"": {""0"": 503.0, ""1"": 524.0}}",2
1284,000254,34,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 246.0, ""1"": 640.0}, ""y1"": {""0"": 343.0, ""1"": 354.0}, ""x2"": {""0"": 531.0, ""1"": 732.0}, ""y2"": {""0"": 505.0, ""1"": 516.0}}",2
1285,000254,35,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 268.0, ""1"": 634.0}, ""y1"": {""0"": 343.0, ""1"": 348.0}, ""x2"": {""0"": 531.0, ""1"": 741.0}, ""y2"": {""0"": 508.0, ""1"": 524.0}}",2
1286,000254,36,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 277.0, ""1"": 637.0}, ""y1"": {""0"": 346.0, ""1"": 335.0}, ""x2"": {""0"": 540.0, ""1"": 751.0}, ""y2"": {""0"": 511.0, ""1"": 531.0}}",2
1287,000254,37,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 291.0, ""1"": 636.0}, ""y1"": {""0"": 346.0, ""1"": 343.0}, ""x2"": {""0"": 531.0, ""1"": 756.0}, ""y2"": {""0"": 514.0, ""1"": 531.0}}",2
1288,000254,38,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 291.0, ""1"": 632.0}, ""y1"": {""0"": 346.0, ""1"": 344.0}, ""x2"": {""0"": 531.0, ""1"": 745.0}, ""y2"": {""0"": 514.0, ""1"": 526.0}}",2
1289,000254,39,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 309.0, ""1"": 635.0}, ""y1"": {""0"": 346.0, ""1"": 335.0}, ""x2"": {""0"": 531.0, ""1"": 750.0}, ""y2"": {""0"": 508.0, ""1"": 528.0}}",2
1290,000254,40,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 309.0, ""1"": 631.0}, ""y1"": {""0"": 346.0, ""1"": 346.0}, ""x2"": {""0"": 531.0, ""1"": 744.0}, ""y2"": {""0"": 508.0, ""1"": 531.0}}",2
1291,000254,41,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 329.0, ""1"": 634.0}, ""y1"": {""0"": 346.0, ""1"": 341.0}, ""x2"": {""0"": 514.0, ""1"": 729.0}, ""y2"": {""0"": 500.0, ""1"": 526.0}}",2
1292,000254,42,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 329.0, ""1"": 634.0}, ""y1"": {""0"": 346.0, ""1"": 341.0}, ""x2"": {""0"": 514.0, ""1"": 722.0}, ""y2"": {""0"": 500.0, ""1"": 524.0}}",2
1293,000254,43,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 329.0, ""1"": 632.0}, ""y1"": {""0"": 346.0, ""1"": 336.0}, ""x2"": {""0"": 514.0, ""1"": 720.0}, ""y2"": {""0"": 500.0, ""1"": 519.0}}",2
1294,000254,44,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 329.0, ""1"": 632.0}, ""y1"": {""0"": 346.0, ""1"": 335.0}, ""x2"": {""0"": 514.0, ""1"": 715.0}, ""y2"": {""0"": 500.0, ""1"": 510.0}}",2
1295,000254,45,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 331.0, ""1"": 636.0}, ""y1"": {""0"": 343.0, ""1"": 348.0}, ""x2"": {""0"": 510.0, ""1"": 711.0}, ""y2"": {""0"": 498.0, ""1"": 509.0}}",2
1296,000254,46,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 336.0, ""1"": 626.0}, ""y1"": {""0"": 351.0, ""1"": 348.0}, ""x2"": {""0"": 507.0, ""1"": 707.0}, ""y2"": {""0"": 488.0, ""1"": 504.0}}",2
1297,000254,47,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 344.0, ""1"": 629.0}, ""y1"": {""0"": 355.0, ""1"": 358.0}, ""x2"": {""0"": 499.0, ""1"": 700.0}, ""y2"": {""0"": 475.0, ""1"": 498.0}}",2
1298,000254,48,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 344.0, ""1"": 632.0}, ""y1"": {""0"": 355.0, ""1"": 345.0}, ""x2"": {""0"": 499.0, ""1"": 704.0}, ""y2"": {""0"": 475.0, ""1"": 500.0}}",2
1299,000254,49,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 344.0, ""1"": 632.0}, ""y1"": {""0"": 355.0, ""1"": 361.0}, ""x2"": {""0"": 499.0, ""1"": 696.0}, ""y2"": {""0"": 475.0, ""1"": 490.0}}",2
1300,001395,0,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 693.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 902.0}, ""y2"": {""0"": 524.0}}",1
1301,001395,1,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 692.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 524.0}}",1
1302,001395,2,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 692.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 524.0}}",1
1303,001395,3,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 692.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 524.0}}",1
1304,001395,4,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 692.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 524.0}}",1
1305,001395,5,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 692.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 524.0}}",1
1306,001395,6,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 692.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 524.0}}",1
1307,001395,7,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 685.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 530.0}}",1
1308,001395,8,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 685.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 530.0}}",1
1309,001395,9,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 685.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 530.0}}",1
1310,001395,10,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 671.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 534.0}}",1
1311,001395,11,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 671.0}, ""y1"": {""0"": 325.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 534.0}}",1
1312,001395,12,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 657.0}, ""y1"": {""0"": 306.0}, ""x2"": {""0"": 901.0}, ""y2"": {""0"": 534.0}}",1
1313,001395,13,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 657.0}, ""y1"": {""0"": 306.0}, ""x2"": {""0"": 910.0}, ""y2"": {""0"": 540.0}}",1
1314,001395,14,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 657.0}, ""y1"": {""0"": 306.0}, ""x2"": {""0"": 910.0}, ""y2"": {""0"": 540.0}}",1
1315,001395,15,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 657.0}, ""y1"": {""0"": 306.0}, ""x2"": {""0"": 910.0}, ""y2"": {""0"": 540.0}}",1
1316,001395,16,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 649.0}, ""y1"": {""0"": 306.0}, ""x2"": {""0"": 920.0}, ""y2"": {""0"": 554.0}}",1
1317,001395,17,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 649.0}, ""y1"": {""0"": 306.0}, ""x2"": {""0"": 920.0}, ""y2"": {""0"": 554.0}}",1
1318,001395,18,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 649.0}, ""y1"": {""0"": 306.0}, ""x2"": {""0"": 920.0}, ""y2"": {""0"": 554.0}}",1
1319,001395,19,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 629.0}, ""y1"": {""0"": 300.0}, ""x2"": {""0"": 926.0}, ""y2"": {""0"": 561.0}}",1
1320,001395,20,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 629.0}, ""y1"": {""0"": 300.0}, ""x2"": {""0"": 926.0}, ""y2"": {""0"": 561.0}}",1
1321,001395,21,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 629.0}, ""y1"": {""0"": 300.0}, ""x2"": {""0"": 926.0}, ""y2"": {""0"": 561.0}}",1
1322,001395,22,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 629.0}, ""y1"": {""0"": 300.0}, ""x2"": {""0"": 926.0}, ""y2"": {""0"": 561.0}}",1
1323,001395,23,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 615.0}, ""y1"": {""0"": 295.0}, ""x2"": {""0"": 941.0}, ""y2"": {""0"": 585.0}}",1
1324,001395,24,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 615.0}, ""y1"": {""0"": 295.0}, ""x2"": {""0"": 955.0}, ""y2"": {""0"": 593.0}}",1
1325,001395,25,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 609.0}, ""y1"": {""0"": 295.0}, ""x2"": {""0"": 964.0}, ""y2"": {""0"": 595.0}}",1
1326,001395,26,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 609.0}, ""y1"": {""0"": 295.0}, ""x2"": {""0"": 964.0}, ""y2"": {""0"": 595.0}}",1
1327,001395,27,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 605.0}, ""y1"": {""0"": 295.0}, ""x2"": {""0"": 981.0}, ""y2"": {""0"": 623.0}}",1
1328,001395,28,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 605.0}, ""y1"": {""0"": 295.0}, ""x2"": {""0"": 981.0}, ""y2"": {""0"": 623.0}}",1
1329,001395,29,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 579.0}, ""y1"": {""0"": 293.0}, ""x2"": {""0"": 1002.0}, ""y2"": {""0"": 662.0}}",1
1330,001395,30,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 579.0}, ""y1"": {""0"": 293.0}, ""x2"": {""0"": 1026.0}, ""y2"": {""0"": 673.0}}",1
1331,001395,31,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 553.0}, ""y1"": {""0"": 273.0}, ""x2"": {""0"": 1047.0}, ""y2"": {""0"": 681.0}}",1
1332,001395,32,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 538.0}, ""y1"": {""0"": 268.0}, ""x2"": {""0"": 1072.0}, ""y2"": {""0"": 688.0}}",1
1333,001395,33,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 506.0}, ""y1"": {""0"": 260.0}, ""x2"": {""0"": 1112.0}, ""y2"": {""0"": 690.0}}",1
1334,001395,34,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 483.0}, ""y1"": {""0"": 249.0}, ""x2"": {""0"": 1160.0}, ""y2"": {""0"": 700.0}}",1
1335,001395,35,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 447.0}, ""y1"": {""0"": 226.0}, ""x2"": {""0"": 1216.0}, ""y2"": {""0"": 738.0}}",1
1336,001395,36,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 452.0}, ""y1"": {""0"": 225.0}, ""x2"": {""0"": 1261.0}, ""y2"": {""0"": 697.0}}",1
1337,001395,37,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 452.0}, ""y1"": {""0"": 225.0}, ""x2"": {""0"": 1240.0}, ""y2"": {""0"": 697.0}}",1
1338,001395,38,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 452.0}, ""y1"": {""0"": 225.0}, ""x2"": {""0"": 1205.0}, ""y2"": {""0"": 697.0}}",1
1339,001395,39,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 433.0}, ""y1"": {""0"": 225.0}, ""x2"": {""0"": 1172.0}, ""y2"": {""0"": 697.0}}",1
1340,001395,40,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 433.0}, ""y1"": {""0"": 225.0}, ""x2"": {""0"": 1142.0}, ""y2"": {""0"": 697.0}}",1
1341,001395,41,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 433.0}, ""y1"": {""0"": 225.0}, ""x2"": {""0"": 1115.0}, ""y2"": {""0"": 697.0}}",1
1342,001395,42,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 433.0}, ""y1"": {""0"": 225.0}, ""x2"": {""0"": 1086.0}, ""y2"": {""0"": 697.0}}",1
1343,001395,43,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 451.0}, ""y1"": {""0"": 231.0}, ""x2"": {""0"": 1046.0}, ""y2"": {""0"": 688.0}}",1
1344,001395,44,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 464.0}, ""y1"": {""0"": 254.0}, ""x2"": {""0"": 1021.0}, ""y2"": {""0"": 687.0}}",1
1345,001395,45,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 471.0}, ""y1"": {""0"": 279.0}, ""x2"": {""0"": 996.0}, ""y2"": {""0"": 683.0}}",1
1346,001395,46,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 476.0}, ""y1"": {""0"": 294.0}, ""x2"": {""0"": 970.0}, ""y2"": {""0"": 680.0}}",1
1347,001395,47,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 489.0}, ""y1"": {""0"": 293.0}, ""x2"": {""0"": 957.0}, ""y2"": {""0"": 676.0}}",1
1348,001395,48,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 489.0}, ""y1"": {""0"": 294.0}, ""x2"": {""0"": 936.0}, ""y2"": {""0"": 676.0}}",1
1349,001395,49,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 489.0}, ""y1"": {""0"": 290.0}, ""x2"": {""0"": 924.0}, ""y2"": {""0"": 655.0}}",1
1350,000418,0,,0
1351,000418,1,,0
1352,000418,2,,0
1353,000418,3,,0
1354,000418,4,,0
1355,000418,5,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 0.0}, ""y1"": {""0"": 178.0}, ""x2"": {""0"": 61.0}, ""y2"": {""0"": 310.0}}",1
1356,000418,6,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 0.0}, ""y1"": {""0"": 171.0}, ""x2"": {""0"": 109.0}, ""y2"": {""0"": 311.0}}",1
1357,000418,7,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 0.0}, ""y1"": {""0"": 73.0}, ""x2"": {""0"": 148.0}, ""y2"": {""0"": 311.0}}",1
1358,000418,8,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 2.0}, ""y1"": {""0"": 97.0}, ""x2"": {""0"": 175.0}, ""y2"": {""0"": 300.0}}",1
1359,000418,9,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 2.0}, ""y1"": {""0"": 97.0}, ""x2"": {""0"": 201.0}, ""y2"": {""0"": 295.0}}",1
1360,000418,10,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 2.0}, ""y1"": {""0"": 97.0}, ""x2"": {""0"": 222.0}, ""y2"": {""0"": 277.0}}",1
1361,000418,11,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 2.0}, ""y1"": {""0"": 97.0}, ""x2"": {""0"": 246.0}, ""y2"": {""0"": 277.0}}",1
1362,000418,12,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 39.0}, ""y1"": {""0"": 95.0}, ""x2"": {""0"": 266.0}, ""y2"": {""0"": 261.0}}",1
1363,000418,13,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 79.0}, ""y1"": {""0"": 95.0}, ""x2"": {""0"": 276.0}, ""y2"": {""0"": 253.0}}",1
1364,000418,14,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 108.0}, ""y1"": {""0"": 97.0}, ""x2"": {""0"": 289.0}, ""y2"": {""0"": 240.0}}",1
1365,000418,15,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 129.0, ""1"": 453.0}, ""y1"": {""0"": 96.0, ""1"": 90.0}, ""x2"": {""0"": 305.0, ""1"": 478.0}, ""y2"": {""0"": 228.0, ""1"": 138.0}}",2
1366,000418,16,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 158.0, ""1"": 444.0}, ""y1"": {""0"": 95.0, ""1"": 88.0}, ""x2"": {""0"": 308.0, ""1"": 470.0}, ""y2"": {""0"": 213.0, ""1"": 137.0}}",2
